Name,Brand*,Lat*,Lng*,Address1,Address2,City,State,Zip code,Country,Phone,Store hours,Time zone,Dma Code,Status*
Charlie's Barber Shop,Barbers,42.3860207,-71.1194611,1794 Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6178761116,"",EST,"",Active
Fort Washington,Landmarks & Historical Buildings,42.3564007133245,-71.1049318313599,115 Waverly St,"Cambridge, MA 02139",Cambridge,MA,02139,US,,"",EST,"",Active
Qdoba Mexican Grill,Mexican,42.3726807,-71.1167831,1280 Massachusetts Avenue,Harvard Square,Cambridge,MA,02138,US,6178711136,"",EST,"",Active
O Sushi Restaurant & Bar,Japanese,42.3725556582212,-71.1217472702265,1 Eliot St,Harvard Square,Cambridge,MA,02138,US,6179459450,"",EST,"",Active
Raven Used Books,Used Bookstore,42.37449,-71.11984,23 Church St,Harvard Square,Cambridge,MA,02138,US,6174416999,"",EST,"",Active
Beantown Taqueria,Mexican,42.364795,-71.108772,148 Western Ave,Central Square,Cambridge,MA,02139,US,6178646969,"",EST,"",Active
WardMaps,Arts & Crafts,42.3842812,-71.1191635,1735 Massachusetts Ave,Porter Square,Cambridge,MA,02138,US,6174970737,"",EST,"",Active
Pizza Pie-er,Pizza,42.3726938016307,-71.0991704463959,187 Hampshire St,Inman Square,Cambridge,MA,02139,US,6173492200,"",EST,"",Active
Body Zen Skin Care,Skin Care,42.39072,-71.1222,Novita Salon,2034 Massachusetts Ave,Cambridge,MA,02140,US,6179998368,"",EST,"",Active
University Stationery,Office Equipment,42.3623335,-71.0985367,311 Massachusetts Ave,"Cambridge, MA 02139",Cambridge,MA,02139,US,6175476650,"",EST,"",Active
A Quinn Hair Studio,Hair Salons,42.3710037,-71.1141217,5 Arrow St,Harvard Square,Cambridge,MA,02138,US,6173545354,"",EST,"",Active
Art Bar,American (New),42.367142268416,-71.074268317307,40 Edwin H Land Blvd,East Cambridge,Cambridge,MA,02142,US,6178064122,"",EST,"",Active
Starbucks,Coffee & Tea,42.3745193,-71.1201782,31 Church St,Harvard Square,Cambridge,MA,02138,US,6174927870,"",EST,"",Active
Fire and Ice,American (New),42.374158134924,-71.12076724551,50 Church St,Harvard Square,Cambridge,MA,02138,US,6175479007,"",EST,"",Active
SEE,Eyewear & Opticians,42.3726888,-71.116765,1276 Massachusetts Ave,Harvard Square,Cambridge,MA,02138,US,6178681500,"",EST,"",Active
Savenor's Market,Meat Shops,42.377942471184,-71.107392630267,92 Kirkland St,"Cambridge, MA 02138",Cambridge,MA,02138,US,6175766328,"",EST,"",Active
Goosebeary's Food Truck,Food Stands,42.3664474487305,-71.1057357788086,Carlton St & Ames St,Harvard Square,Cambridge,MA,02238,US,,"",EST,"",Active
Andy's Diner,Diners,42.3906898,-71.1221237,2030 Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6174971444,"",EST,"",Active
Uno Pizzeria & Grill,Pizza,42.3728788644075,-71.1198241263628,Harvard Square,22 John F. Kennedy St.,Cambridge,MA,02138,US,6174971530,"",EST,"",Active
Christina's Homemade Ice Cream,Ice Cream & Frozen Yogurt,42.3735642129033,-71.0983584498918,1255 Cambridge St,Inman Square,Cambridge,MA,02139,US,6174927021,"",EST,"",Active
Grolier Poetry Book Shop,Bookstores,42.3724738508463,-71.116486787796,6 Plympton St,Harvard Square,Cambridge,MA,02138,US,6175474648,"",EST,"",Active
Camie's Bakery & Restaurant,Bakeries,42.36685,-71.09784,152 Columbia St,"Cambridge, MA 02139",Cambridge,MA,02139,US,6176614878,"",EST,"",Active
Beatnik Beverage Company,Coffee & Tea,42.3626216,-71.0867026,325-355 Main St,Kendall Square/MIT,Cambridge,MA,02142,US,6175555555,"",EST,"",Active
Jimmy's Shoe Repair,Shoe Repair,42.3661699,-71.1032199,42 Prospect St,Central Square,Cambridge,MA,02139,US,6178688838,"",EST,"",Active
Le Couturier House of Alterations,Sewing & Alterations,42.3645016551018,-71.1023200303316,550 Massachusetts Ave,Central Square,Cambridge,MA,02139,US,6174971258,"",EST,"",Active
Iggy's Bread,Bakeries,42.3934783935547,-71.1480865478516,130 Fawcett St,"Cambridge, MA 02138",Cambridge,MA,02138,US,6174917600,"",EST,"",Active
Hourglass Tattoo Studio,Tattoo,42.3824462890625,-71.1200790405273,1680 A Massachusetts Ave,Porter Square,Cambridge,MA,02138,US,6178683300,"",EST,"",Active
Central Bottle Wine + Provisions,"Beer, Wine & Spirits",42.3611221,-71.0967636,196 Massachusetts Ave,Kendall Square/MIT,Cambridge,MA,02139,US,6172250040,"",EST,"",Active
Greek American Political Club,Local Flavor,42.36453,-71.10438,288 Green St,Central Square,Cambridge,MA,02139,US,6173548178,"",EST,"",Active
The Cheesecake Factory,American (Traditional),42.3680170714471,-71.0763394606628,100 Cambridgeside Pl,East Cambridge,Cambridge,MA,02141,US,6172523810,"",EST,"",Active
Cambridge House of Pizza,Pizza,42.3977342247963,-71.1306850612164,2420 Massachusetts Ave,North Cambridge,Cambridge,MA,02140,US,6178768083,"",EST,"",Active
The Million Year Picnic,Comic Books,42.37286,-71.120596,99 Mount Auburn St,Harvard Square,Cambridge,MA,02138,US,6174926763,"",EST,"",Active
Queen Dressmakers,Sewing & Alterations,42.3750457763672,-71.1515502929688,37 Belmont St,"Cambridge, MA 02138",Cambridge,MA,02138,US,6176619551,"",EST,"",Active
IHOP,Diners,42.3720207,-71.121521,16-18 Eliot St,Harvard Square,Cambridge,MA,02138,US,6173540999,"",EST,"",Active
Rockler Woodworking & Hardware,Hardware Stores,42.3922005,-71.1246567,2154 Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6174971136,"",EST,"",Active
Chill Out First Class Transportation Services,Taxis,42.375792874538,-71.1048889160156,"Cambridge, MA 02139",,Cambridge,MA,02139,US,6172123763,"",EST,"",Active
Petali Flowers,Florists,42.3723793,-71.1199036,92 Mount Auburn St,Harvard Square,Cambridge,MA,02138,US,6174923600,"",EST,"",Active
Broadway Bicycle School,Bike Rentals,42.3704605102539,-71.1035232543945,351 Broadway,"Cambridge, MA 02139",Cambridge,MA,02139,US,6178683392,"",EST,"",Active
Starbucks,Coffee & Tea,42.3678512573242,-71.0757369995117,100 Cambridgeside Pl,Ste E108,Cambridge,MA,02141,US,6176219507,"",EST,"",Active
Mexicali Burrito Co,Mexican,42.3627799680252,-71.091456413269,500 Technology Sq,Kendall Square/MIT,Cambridge,MA,02139,US,6172252777,"",EST,"",Active
Rebecca's Cafe,Sandwiches,42.362173172742,-71.085392641623,290 Main St,Kendall Square/MIT,Cambridge,MA,02142,US,6174946688,"",EST,"",Active
Poetry Moving,Movers,42.383572,-71.11461,Eustis Str,"Cambridge, MA 02140",Cambridge,MA,02140,US,7819568405,"",EST,"",Active
Cakes By Terri,Desserts,42.3679328709841,-71.0828069597483,157 Charles St,Kendall Square/MIT,Cambridge,MA,02141,US,6173351133,"",EST,"",Active
Harvard Museum of Natural History,Museums,42.378365,-71.11603671,26 Oxford St,Harvard Square,Cambridge,MA,02138,US,6174953045,"",EST,"",Active
Skin Art Studio,Tattoo,42.371498,-71.085106,528 Cambridge St,East Cambridge,Cambridge,MA,02141,US,6174992911,"",EST,"",Active
Guangzhou Restaurant,Chinese,42.3732414,-71.0977707,1220 Cambridge St,Inman Square,Cambridge,MA,02139,US,6175476368,"",EST,"",Active
Beijing Tokyo,Chinese,42.3633194,-71.0968399,781 Main St,Kendall Square/MIT,Cambridge,MA,02139,US,6173543388,"",EST,"",Active
"Hotel Marlowe, a Kimpton Hotel",Hotels,42.3670421573529,-71.075234413147,25 Edwin H Land Blvd,Kendall Square/MIT,Cambridge,MA,02141,US,6178688000,"",EST,"",Active
Q Audio,Electronics,42.3638705,-71.1015095,5 Brookline St,Central Square,Cambridge,MA,02139,US,6175472727,"",EST,"",Active
Kendall Square Cinema,Cinema,42.368675,-71.090108,1 Kendall Sq,Kendall Square/MIT,Cambridge,MA,02139,US,6176211202,"",EST,"",Active
Euphoria Barbershop,Barbers,42.3721034,-71.0888891,766B Cambridge St,"Cambridge, MA 02141",Cambridge,MA,02141,US,6179451137,"",EST,"",Active
David's Shoes On First,Shoe Stores,42.3684616,-71.0777893,75 First St,East Cambridge,Cambridge,MA,02141,US,6173543730,"",EST,"",Active
Trattoria Pulcinella,Italian,42.382737103979,-71.130739786673,147 Huron Ave,Huron Village,Cambridge,MA,02138,US,6174916336,"",EST,"",Active
Custom Eyes,Optometrists,42.3659897,-71.1032028,50 Prospect St,Central Square,Cambridge,MA,02139,US,6173493937,"",EST,"",Active
Franklin Street Park,Parks,42.3675821721554,-71.110495403409,495 Franklin Street,Central Square,Cambridge,MA,02139,US,,"",EST,"",Active
Lingo Bar & Grill,Bars,42.3696481436491,-71.0711889714003,8 Education St,East Cambridge,Cambridge,MA,02141,US,6176192409,"",EST,"",Active
NGIN Workplace,Shared Office Spaces,42.3658676147461,-71.0934677124023,210 Broadway,Ste 201,Cambridge,MA,02139,US,6178633770,"",EST,"",Active
Bisuteki Japanese Steak House,Japanese,42.3586699,-71.11471,777 Memorial Dr,"Cambridge, MA 02139",Cambridge,MA,02139,US,6174978888,"",EST,"",Active
Starbucks,Coffee & Tea,42.3579413867083,-71.1150920391083,750 Memorial Dr,"Cambridge, MA 02139",Cambridge,MA,02139,US,6176615817,"",EST,"",Active
Sebastians Cafe & Catering,Sandwiches,42.3628645282318,-71.0884952545166,7 Cambridge Ctr,Kendall Square/MIT,Cambridge,MA,02139,US,6177580112,"",EST,"",Active
Eye Q Optical,Eyewear & Opticians,42.37235,-71.1216199,12 Eliot St,Harvard Square,Cambridge,MA,02138,US,6173543303,"",EST,"",Active
Harvard Square Acupuncture and Massage,Massage,42.3708878,-71.1143799,12 Arrow St,Ste 111,Cambridge,MA,02138,US,6173493600,"",EST,"",Active
Aestheticare Day Spa,Day Spas,42.3711340874434,-71.0810293257236,310 Cambridge St,East Cambridge,Cambridge,MA,02141,US,6176611113,"",EST,"",Active
Chameleon Tattoo & Body Piercing,Tattoo,42.3727417,-71.119873,36 JFK St,Harvard Square,Cambridge,MA,02138,US,6174914335,"",EST,"",Active
Black Sheep Restaurant,American (New),42.3626980514867,-71.0867786407471,Kendall Hotel,350 Main St,Cambridge,MA,02142,US,6175771300,"",EST,"",Active
Suvaai,Indian,42.396759,-71.1297684,2378 Massachusetts Ave,North Cambridge,Cambridge,MA,02140,US,8572596552,"",EST,"",Active
Thai Therapy By Mary,Traditional Chinese Medicine,42.3648212,-71.109889,318 Western Ave,Ste 3,Cambridge,MA,02139,US,6175759104,"",EST,"",Active
Starbucks,Coffee & Tea,42.3628998,-71.0857391,2 Cambridge Ctr,Kendall Square/MIT,Cambridge,MA,02142,US,6174946600,"",EST,"",Active
Harvard Square Chiropractic,Chiropractors,42.373905,-71.123077,15 Story St,Harvard Square,Cambridge,MA,02138,US,6174410101,"",EST,"",Active
Club Passim,Music Venues,42.3738387,-71.1200116,47 Palmer St,Harvard Square,Cambridge,MA,02138,US,6174925300,"",EST,"",Active
Harvard Film Archive,Cinema,42.3739114,-71.1144998,24 Quincy St,Harvard Square,Cambridge,MA,02238,US,6174954700,"",EST,"",Active
Aladdin Auto Service,Auto Repair,42.3904697815908,-71.1387491226196,162 Alewife Brook Pkwy,"Cambridge, MA 02138",Cambridge,MA,02138,US,6175478000,"",EST,"",Active
Acupuncture Together,Acupuncture,42.399248925766,-71.1319255828857,2464 Massachusetts Ave,Ste 420,Cambridge,MA,02140,US,6174999993,"",EST,"",Active
Wrapro Falafel & Grill,Falafel,42.3820681745739,-71.119939539499,1670 Massachusetts Ave,Porter Square,Cambridge,MA,02138,US,6178760311,"",EST,"",Active
On The Spot Computer Repairs,IT Services & Computer Repair,42.365295,-71.099121,75 Columbia St,Fl 2,Cambridge,MA,02139,US,6176520484,"",EST,"",Active
Brattle Square Florist,Florists,42.3735,-71.12082,31 Brattle Street,Harvard Square,Cambridge,MA,02138,US,6178769839,"",EST,"",Active
Prana Power Yoga,Yoga,42.3650017,-71.1027603,585 Mass Ave,Central Square,Cambridge,MA,02139,US,6176419642,"",EST,"",Active
Armageddon Shop,Vinyl Records,42.3723488,-71.1216202,12 Eliot St,Harvard Square,Cambridge,MA,02138,US,6174921235,"",EST,"",Active
Hands-On Health Associates,Acupuncture,42.387291,-71.1183929,1815 Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6176614325,"",EST,"",Active
The Curious George Store,Toy Stores,42.373526,-71.119784,1 JFK St,Harvard Square,Cambridge,MA,02138,US,6175474500,"",EST,"",Active
Paper Source,Cards & Stationery,42.38677,-71.11937,1810 Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6174971077,"",EST,"",Active
Mayflower Poultry,Meat Shops,42.37198,-71.08658,621 Cambridge St,East Cambridge,Cambridge,MA,02141,US,6175479191,"",EST,"",Active
Tapicha,Coffee & Tea,42.38729,-71.11839,1815 Massachusetts Avenue,Porter Square,Cambridge,MA,02140,US,,"",EST,"",Active
Taste of Cambridge,Local Flavor,42.3622740805149,-71.1004203557968,23 Sidney St,"Cambridge, MA 02238",Cambridge,MA,02238,US,,"",EST,"",Active
Paradise Bar,Gay Bars,42.3608093,-71.0962601,180 Massachusetts Ave,Kendall Square/MIT,Cambridge,MA,02238,US,6178683000,"",EST,"",Active
Basha Cafe,Ethiopian,42.3879585,-71.1405716,26 New St,"Cambridge, MA 02138",Cambridge,MA,02138,US,6179457661,"",EST,"",Active
Paul Campano - Keller Williams Realty,Real Estate Agents,42.3691483,-71.1098404,955 Massachusetts Ave,Central Square,Cambridge,MA,02139,US,6173043686,"",EST,"",Active
Imagine: A Center For Community & the Arts,Venues & Event Spaces,42.387432,-71.140198,23 Bay State Rd,"Cambridge, MA 02138",Cambridge,MA,02138,US,6176610077,"",EST,"",Active
Harvard University,Colleges & Universities,42.373099,-71.1216084,Harvard Square,86 Brattle St,Cambridge,MA,02138,US,6174953434,"",EST,"",Active
Natural Healing Center,Massage,42.3907012,-71.1221672,2032 Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6179452892,"",EST,"",Active
Tudor Street Dog Park,Dog Parks,42.36041489733199,-71.1039018630981,Tudor St,"Cambridge, MA 02139",Cambridge,MA,02139,US,,"",EST,"",Active
Central Square Eye Care,Eyewear & Opticians,42.3651527613401,-71.1044362932444,3 Central Sq,Central Square,Cambridge,MA,02139,US,6174972015,"",EST,"",Active
Concord Avenue Cafe,Sushi Bars,42.3836212,-71.1340485,294 Concord Ave,"Cambridge, MA 02138",Cambridge,MA,02138,US,6175478835,"",EST,"",Active
Tatte Bakery & Cafe,Bakeries,42.3621608144389,-71.0811372880639,101 Main St,Kendall Square/MIT,Cambridge,MA,02142,US,6175771111,"",EST,"",Active
Inman Square Hardware,Hardware Stores,42.3737,-71.09985,1337 Cambridge St,Inman Square,Cambridge,MA,02139,US,6174913405,"",EST,"",Active
Taco Bell,Fast Food,42.36705,-71.076034,100 Cambridgeside Place,Kendall Square/MIT,Cambridge,MA,02141,US,6176210609,"",EST,"",Active
Jill Brown-Rhone Park,Parks,42.363295720144,-71.099788741129,900 Main St,Central Square,Cambridge,MA,02139,US,,"",EST,"",Active
Garrity Insurance,Insurance,42.3882103,-71.1426926,545 Concord Ave,"Cambridge, MA 02138",Cambridge,MA,02138,US,6173544640,"",EST,"",Active
Turnstyle Cycle,Cycling Classes,42.3660009373141,-71.0911584008026,One Kendall Square,Ste B3002,Cambridge,MA,02139,US,8572423039,"",EST,"",Active
City Motor Group Inc.,Car Dealers,42.37176,-71.07866,186 Monsignor O'Brien Hwy,East Cambridge,Cambridge,MA,02141,US,6175470692,"",EST,"",Active
Salon Luna,Hair Salons,42.388279,-71.1196213,1878 Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6174927792,"",EST,"",Active
California Pizza Kitchen,Pizza,42.3685006948806,-71.0763716697693,100 Cambridge Side Pl.,Sp W102,Cambridge,MA,02141,US,6172252772,"",EST,"",Active
Rodney's Bookstore,Bookstores,42.36583,-71.10477,698 Massachusetts Ave,Central Square,Cambridge,MA,02139,US,6178766467,"",EST,"",Active
Charles Square,Hotels,42.3723605275154,-71.1219383776188,1 Bennett St,Harvard Square,Cambridge,MA,02138,US,6178641200,"",EST,"",Active
Kelley Tree Service,Tree Services,42.37053,-71.08127,Harvard Square,"Cambridge, MA 02141",Cambridge,MA,02141,US,6179535357,"",EST,"",Active
Alfred Harvard Square Salon,Hair Salons,42.3728844631885,-71.1224159774544,Harvard Square,8 Eliot St,Cambridge,MA,02138,US,6174975009,"",EST,"",Active
MIT Trucks,Food Stands,42.3612289,-71.0862885,Carleton St,Kendall Square/MIT,Cambridge,MA,02142,US,,"",EST,"",Active
Au Bon Pain,American (New),42.372967359235005,-71.118696800769,1360 Massachusetts Ave,Harvard Square,Cambridge,MA,02138,US,6174979797,"",EST,"",Active
Champions Sports Bar,Sports Bars,42.362650976746,-71.085554223037,50 Broadway,Kendall Square/MIT,Cambridge,MA,02142,US,6172524444,"",EST,"",Active
Cambridge Health Associates,Acupuncture,42.3700357,-71.1023753,335 Broadway,"Cambridge, MA 02139",Cambridge,MA,02139,US,6173548360,"",EST,"",Active
Carlmont Lock,Keys & Locksmiths,42.380054473877,-71.1328887939453,Huron Village,"Cambridge, MA 02138",Cambridge,MA,02138,US,6174928837,"",EST,"",Active
Oona's,"Used, Vintage & Consignment",42.3719752,-71.1155222,1210 Massachusetts Ave,Harvard Square,Cambridge,MA,02138,US,6174912654,"",EST,"",Active
Jungle Jim's,Magicians,42.36437,-71.1026,Central Square,"Cambridge, MA 02139",Cambridge,MA,02139,US,8883358645,"",EST,"",Active
Clover MIT,Food Trucks,42.3627019588277,-71.0875036559416,20 Carleton St,Kendall Square/MIT,Cambridge,MA,02142,US,,"",EST,"",Active
Sasha Salon and Spa,Day Spas,42.37154,-71.11543,23 Arrow St,Harvard Square,Cambridge,MA,02138,US,6174974144,"",EST,"",Active
Porter Square Books,Bookstores,42.389665952991,-71.11894500338,Porter Square Shopping Ctr,25 White St,Cambridge,MA,02140,US,6174912220,"",EST,"",Active
Cardullo's Gourmet Shoppe,Specialty Food,42.3735416879435,-71.1196751725476,Harvard Square,6 Brattle St,Cambridge,MA,02138,US,6174918888,"",EST,"",Active
Vinnie's Auto Sport,Auto Repair,42.3719635009766,-71.0790328979492,196 Monsignor Obrien Hwy,East Cambridge,Cambridge,MA,02141,US,6175476169,"",EST,"",Active
Beauty Spa,Nail Salons,42.3852780461311,-71.1193782091141,1766 Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6178684778,"",EST,"",Active
iFixYouri Smart Device Repair,Mobile Phone Repair,42.3679343,-71.0761293,100 Cambridgeside Pl,Ste 300,Cambridge,MA,02141,US,6176165966,"",EST,"",Active
Sandrine Deschaux,Real Estate Services,42.3684844970703,-71.1084442138672,907 Massachusetts Ave,Central Square,Cambridge,MA,02139,US,8572049872,"",EST,"",Active
Boca Grande,Mexican,42.3663902282715,-71.0782165527344,149 1st St,Kendall Square/MIT,Cambridge,MA,02142,US,6173545550,"",EST,"",Active
Tech Superpowers,IT Services & Computer Repair,42.3726497,-71.1168055,1280 Massachusetts Ave,Harvard Square,Cambridge,MA,02138,US,6177782837,"",EST,"",Active
Bonny's Garden Center,Nurseries & Gardening,42.3875045776367,-71.139778137207,41 Bay State Rd,"Cambridge, MA 02138",Cambridge,MA,02138,US,6175471585,"",EST,"",Active
Cambridge Insight Meditation Center,Religious Organizations,42.37,-71.10203,331 Broadway,"Cambridge, MA 02139",Cambridge,MA,02139,US,6174419038,"",EST,"",Active
Zinnia,Jewelry,42.37282,-71.11725,1300 Massachusetts Ave,Harvard Square,Cambridge,MA,02138,US,6173541800,"",EST,"",Active
Bailey and Sage,Salad,42.3625103,-71.08652,331 Main St,Kendall Square/MIT,Cambridge,MA,02139,US,6177144138,"",EST,"",Active
Franco's Hair Studio,Hair Salons,42.3717994689941,-71.0987014770508,157 Hampshire St,Inman Square,Cambridge,MA,02139,US,6175473867,"",EST,"",Active
Commonwealth Oral & Maxillofacial Surgical Associates,Oral Surgeons,42.396380379796,-71.1290073394775,2353 Massachusetts Ave,North Cambridge,Cambridge,MA,02140,US,6174928700,"",EST,"",Active
Whole Foods Market,Grocery,42.361094964727,-71.114041629153,340 River St,"Cambridge, MA 02139",Cambridge,MA,02139,US,6178766990,"",EST,"",Active
Negash Auto Service,Auto Repair,42.36294,-71.10438,76 Pearl St,Central Square,Cambridge,MA,02139,US,6174911900,"",EST,"",Active
ASA Hair Design,Hair Salons,42.3727417,-71.119873,36 JFK St,Harvard Square,Cambridge,MA,02138,US,6176616573,"",EST,"",Active
Madhouse Motors,Motorcycle Repair,42.3653363,-71.1044623,Central Square,Central Square,Cambridge,MA,02139,US,8572223855,"",EST,"",Active
Dickson Brothers True Value,Hardware Stores,42.3731194,-71.1204071,26 Brattle St,Harvard Square,Cambridge,MA,02138,US,6178766760,"",EST,"",Active
Le Petit Salon & Spa,Hair Salons,42.3675117,-71.1073608,862 Massachusetts Ave,Central Square,Cambridge,MA,02139,US,6172508464,"",EST,"",Active
Rebalance Bodywork and Massage,Massage,42.375792874538,-71.1083221435547,875 Massachusetts Ave,Ste 83,Cambridge,MA,02139,US,6178998150,"",EST,"",Active
Hunt's Photo & Video,Photography Stores & Services,42.37288,-71.120578,99 Mount Auburn St,Harvard Square,Cambridge,MA,02138,US,6175760969,"",EST,"",Active
Black Ink,Cards & Stationery,42.373509,-71.1198661,5 Brattle St,Harvard Square,Cambridge,MA,02138,US,6174971221,"",EST,"",Active
Wet Paint Nail Spa,Nail Salons,42.3828087,-71.1306534,143 Huron Ave,Huron Village,Cambridge,MA,02138,US,6178680620,"",EST,"",Active
Cambridge Innovation Center,Professional Services,42.3627931811093,-71.0840106010437,1 Broadway,14th Fl,Cambridge,MA,02142,US,6177584200,"",EST,"",Active
Flashprint,Printing Services,42.372921,-71.120529,99 Mount Auburn St,Harvard Square,Cambridge,MA,02138,US,6174927767,"",EST,"",Active
ImprovBoston Theatre,Performing Arts,42.36612,-71.10328,40 Prospect St,Central Square,Cambridge,MA,02139,US,6175761253,"",EST,"",Active
Goorin Bros.,Accessories,42.3738098,-71.1212311,43 Brattle St,Harvard Square,Cambridge,MA,02138,US,6178684287,"",EST,"",Active
Tibet Arts,Jewelry,42.3894500732422,-71.1196823120117,1925A Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6174919106,"",EST,"",Active
Zigo,Caterers,42.3627396,-71.0832825,Kendall Sq,1 Broadway,Cambridge,MA,02238,US,6172256924,"",EST,"",Active
Rogue Burlesque,Performing Arts,42.3709412,-71.1143036,2 Arrow St,Harvard Square,Cambridge,MA,02138,US,,"",EST,"",Active
Plan B Salon,Hair Salons,42.372921,-71.120529,Harvard Sq,99 Mt Auburn St,Cambridge,MA,02138,US,6175475262,"",EST,"",Active
Panera Bread,Sandwiches,42.3726046316704,-71.1169588565826,1288 Massachusetts Ave,Harvard Square,Cambridge,MA,02138,US,6178680651,"",EST,"",Active
Good News Garage,Auto Repair,42.35833,-71.1058,75 Hamilton St,"Cambridge, MA 02139",Cambridge,MA,02139,US,6173545383,"",EST,"",Active
Chipotle Mexican Grill,Mexican,42.3648682,-71.1031418,598 Massachusetts Ave,Central Square,Cambridge,MA,02139,US,8575004066,"",EST,"",Active
Troy Anthony's Barber Shop,Barbers,42.3734075028242,-71.0972773076663,1199 Cambridge St,Inman Square,Cambridge,MA,02139,US,6176616791,"",EST,"",Active
J. Press,Sewing & Alterations,42.3721244931221,-71.1191522330046,82 Mt. Auburn St,Harvard Square,Cambridge,MA,02138,US,6175479886,"",EST,"",Active
Serenity Wellness Massage,Massage Therapy,42.370059,-71.102315,335 Broadway St,Ste 14,Cambridge,MA,02139,US,6174316616,"",EST,"",Active
Au Bon Pain,Bakeries,42.36220117614,-71.08504387591,238 Main St,Kendall Square/MIT,Cambridge,MA,02142,US,6174919751,"",EST,"",Active
Dunkin' Donuts,Donuts,42.369433985219,-71.1114282429931,1001 Massachusetts Ave,Central Square,Cambridge,MA,02138,US,6177143827,"",EST,"",Active
Discovery Cafe,Cafes,42.3669535921544,-71.0878271321626,157 Sixth St,Kendall Square/MIT,Cambridge,MA,02141,US,6172271625,"",EST,"",Active
MIT Museum,Museums,42.362007459758,-71.0977546125011,265 Massachusetts Ave,Kendall Square/MIT,Cambridge,MA,02139,US,6172535927,"",EST,"",Active
The Boston Lamb Takedown,Local Flavor,42.3637886,-71.1012726,The Middle East,472 Massachusetts Ave,Cambridge,MA,02139,US,,"",EST,"",Active
CrossFit Medusa,Gyms,42.3899582,-71.1204633,1957 Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6179993548,"",EST,"",Active
Hops N Scotch,Bars,42.3733723908663,-71.0983718186617,1248 Cambridge St,Inman Square,Cambridge,MA,02139,US,8572424980,"",EST,"",Active
O2 Yoga Studio Cambridge,Yoga,42.3694308847189,-71.1113188415766,1001 Massachusetts Ave,Central Square,Cambridge,MA,02138,US,6174910002,"",EST,"",Active
Whim Events & Floral Design,Wedding Planning,42.380054473877,-71.1328887939453,Huron Village,"Cambridge, MA 02138",Cambridge,MA,02138,US,6174139735,"",EST,"",Active
Laundromutt,Pet Groomers,42.3869552612305,-71.1406097412109,489 Concord Ave,"Cambridge, MA 02138",Cambridge,MA,02138,US,6178649274,"",EST,"",Active
Big Picture Framing,Framing,42.390751,-71.122612,2044 Massachusetts Ave,Porter Square,Cambridge,MA,02140,US,6174910011,"",EST,"",Active
Pill Hardware,Hardware Stores,42.3664599,-71.1051899,743 Massachusetts Ave,Central Square,Cambridge,MA,02139,US,6178768310,"",EST,"",Active
OM Namo Center,Yoga,42.3750114,-71.1508713,21 Belmont St,"Cambridge, MA 02138",Cambridge,MA,02138,US,6178680756,"",EST,"",Active
Tags Ace Hardware,Hardware Stores,42.3896882510668,-71.1186947222918,29 White St,"Cambridge, MA 02140",Cambridge,MA,02140,US,6178687711,"",EST,"",Active
Au Bon Pain,American (Traditional),42.3703183786345,-71.1135487028485,1100 Massachusetts Ave,Ste 15,Cambridge,MA,02138,US,6173544144,"",EST,"",Active
Starbucks,Coffee & Tea,42.3819122722422,-71.1199329521487,1662 Mass Ave,Porter Square,Cambridge,MA,02138,US,6174910442,"",EST,"",Active
Alfredos Italian Kitchen,Pizza,42.3721699,-71.0881,691 Cambridge St,"Cambridge, MA 02141",Cambridge,MA,02141,US,6174918292,"",EST,"",Active
Fast Phil's,Barbers,42.3994369506836,-71.1335678100586,2528 Massachusetts Ave,North Cambridge,Cambridge,MA,02140,US,6173544666,"",EST,"",Active
Kendall House of Pizza,Pizza,42.3676493,-71.0813277,201 3rd St,Kendall Square/MIT,Cambridge,MA,02141,US,6175471790,"",EST,"",Active
Verna's Coffee & Donut Shop,Donuts,42.3959808349609,-71.1290054321289,2344 Massachusetts Ave,North Cambridge,Cambridge,MA,02140,US,6173544110,"",EST,"",Active
Audio Lab,Home Theatre Installation,42.37274,-71.11987,36 JFK St,Harvard Square,Cambridge,MA,02138,US,6178641144,"",EST,"",Active
Community Ice Skating at Kendall Square,Skating Rinks,42.364582,-71.081497,300 Athenaeum St,Kendall Square/MIT,Cambridge,MA,02142,US,6174920941,"",EST,"",Active
ABC Pizza House,Pizza,42.36607,-71.10545,744 Massachusetts Ave,Central Square,Cambridge,MA,02139,US,6178764607,"",EST,"",Active
Simply Erinn's Unisex Hair Salon,Barbers,42.3573925,-71.1076964,268 Brookline St,"Cambridge, MA 02139",Cambridge,MA,02139,US,6175478098,"",EST,"",Active
Fresh Pond Reservoir and Park,Parks,42.380054473877,-71.1328887939453,Huron Village,"Cambridge, MA 02138",Cambridge,MA,02138,US,,"",EST,"",Active
